"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL13310";"";"0";"506.58";"1";"1.97";"24";"CC(=O)OCC1=C(C(=O)OC(c2ccccc2)c2ccccc2)N2C(=O)[C@@H](NC3=NCCN3)C2SC1";"MIC";"'='";"32.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL670513";"Minimum inhibitory concentration against Escherichia coli DCO (inoculum, 10e4 cfu per spot)";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1125626";"1";"Scientific Literature";"J. Med. Chem.";"1991";"None";""
"CHEMBL399435";"MACROLACTINN P";"0";"578.70";"2";"1.91";"2";"CC[C@@H]1CCC/C=C/C=C/[C@H](O)C[C@@H](O)C/C=C\C=C\[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)C/C=C/C=C\C(=O)O1";"MIC";"'='";"100.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL925666";"Antibacterial activity against Escherichia coli KCTC 1924 after 18 hrs by microdilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1141303";"1";"Scientific Literature";"J. Nat. Prod.";"2007";"None";""
"CHEMBL4071928";"";"0";"381.39";"0";"2.39";"3f";"CCOC(=O)C1=C(N)Oc2[nH]nc(C)c2C1c1cc(=O)oc2ccc(C)cc12";"MIC";"'='";"12.5";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL4041629";"Antibacterial activity against Escherichia coli MTCC 443 after 24 hrs by broth microdilution method";"F";"BAO_0000019";"assay format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4041465";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL4064474";"";"0";"392.98";"0";"3.28";"9b";"CC(C)(C)c1cc(-n2cc(CCCNC(=N)N)nn2)cc(C(C)(C)C)c1.Cl";"MIC";"'='";"16.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3997409";"Antibacterial activity against Escherichia coli ATCC 25922 after overnight incubation by photometric method";"F";"BAO_0000019";"assay format";"Escherichia coli ATCC 25922";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3994659";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL199024";"";"0";"413.48";"0";"4.73";"5{17}";"Cc1ccc(/N=c2\oc3c(C)ncc(CO)c3cc2C(=O)Nc2cccc(C)c2)cc1";"MIC";"'='";"50.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL870551";"Antibacterial activity against Escherichia coli";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1141859";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL4095215";"";"0";"503.74";"2";"8.35";"4h";"CCCCCCCCCCn1c2ccc(-c3csc(N)n3)cc2c2cc(-c3csc(N)n3)ccc21";"MIC";"'='";"256.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3994777";"Antibacterial activity against Escherichia coli JM109 after 24 hrs by two-fold microbroth dilution method";"F";"BAO_0000019";"assay format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3994568";"1";"Scientific Literature";"MedChemComm";"2016";"None";""
"CHEMBL2079645";"";"0";"373.37";"0";"-0.01";"46";"C/C=C\C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2CO1";"MIC";"'='";"2.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL671298";"Minimum inhibitory concentration (MIC) was determined as oral therapeutic efficacy against Escherichia coli.";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1124257";"1";"Scientific Literature";"J. Med. Chem.";"1988";"None";""
"CHEMBL555533";"";"0";"408.86";"0";"1.82";"49";"Cc1c(F)c(N2C[C@H]3C[C@@H]2[C@H](C)N3)nc2c1c(=O)c(C(=O)O)cn2C1CC1.Cl";"MIC";"'='";"0.004";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL670831";"In vitro antibacterial activity against Escherichia coli A15119";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1125506";"1";"Scientific Literature";"J. Med. Chem.";"1992";"None";""
"CHEMBL160097";"";"0";"518.54";"2";"5.65";"4d";"S=C(N/N=C(/c1ccccn1)C12CC3CC(CC(C3)C1)C2)NNC(=S)c1ccc(Cl)cc1Cl";"MIC";"'>'";"1876.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL682924";"Tested for the antimicrobial activity against Escherichia coli ATCC 25922";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1135216";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL4066615";"";"0";"441.98";"1";"5.36";"6h";"COc1cccc(C2SCCC(=O)N2CCCNc2ccnc3cc(Cl)ccc23)c1";"MIC";"'='";"250.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL4003898";"Antibacterial activity against Escherichia coli MTCC 443 by broth microdilution assay method";"F";"BAO_0000019";"assay format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4002605";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL44354";"CEFTAZIDIME";"4";"546.59";"2";"-1.30";"Ceftazidime";"CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O";"MIC";"'='";"0.047";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1055381";"Antimicrobial activity against Escherichia coli BL21 (DE3) harboring pAT514 by E-test";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1151476";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2008";"None";""
"CHEMBL2377700";"";"0";"324.34";"0";"0.68";"6";"O=C(N[C@H](CO)C(=O)NO)c1ccc(C#Cc2ccccc2)cc1";"MIC";"'='";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2378589";"Antibacterial activity against tolC-deficient Escherichia coli ARC524 by CLSI method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL2375281";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL550799";"";"0";"471.32";"0";"2.20";"17h";"Cc1cn(C[C@H]2CN(c3ccc(N4CCN(C(=O)C(Cl)Cl)CC4)c(F)c3)C(=O)O2)nn1";"MIC";"'>'";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1059757";"Antibacterial activity against Escherichia coli ATCC 25922 by agar dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1153012";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"None";""
"CHEMBL576346";"";"0";"444.61";"1";"5.02";"2";"CC(=O)OC[C@]12CCCC(C)(C)[C@@H]1CC[C@@]1(C)[C@@H]3CC=C4C(=O)O[C@@H](O)[C@@H]4[C@@]3(C)CC[C@@H]12";"MIC";"'>'";"100.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1042187";"Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by twofold dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1154134";"1";"Scientific Literature";"J. Nat. Prod.";"2008";"None";""
"CHEMBL573138";"";"0";"458.64";"1";"5.51";"13";"COC(=O)C1=CC[C@H]2[C@]3(C)CC[C@H]4C(C)(C)CCC[C@]4(COC(C)=O)[C@H]3CC[C@]2(C)[C@H]1C=O";"MIC";"'>'";"100.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1042187";"Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by twofold dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1154134";"1";"Scientific Literature";"J. Nat. Prod.";"2008";"None";""
"CHEMBL2377567";"";"0";"374.40";"0";"1.66";"12";"O=C(N[C@@H](Cc1cnc[nH]1)C(=O)NO)c1ccc(C#Cc2ccccc2)cc1";"MIC";"'='";"6300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2378588";"Antibacterial activity against wild-type Escherichia coli ARC523 by CLSI method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL2375281";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL372795";"STREPTOMYCIN";"4";"581.58";"3";"-8.16";"streptomycin";"CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O";"MIC";"'='";"4.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL904407";"Antibacterial activity against Escherichia coli K12 W3110";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1142094";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2007";"None";""
"CHEMBL372795";"STREPTOMYCIN";"4";"581.58";"3";"-8.16";"streptomycin";"CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O";"MIC";"'='";"4.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL904408";"Antibacterial activity against Escherichia coli K12 XL1 Blue";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1142094";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2007";"None";""
"CHEMBL3290269";"";"0";"372.26";"0";"2.13";"34";"CC(C)CCO[C@@H]1C=CC(=O)[C@@H](Cn2cc(CCBr)nn2)O1";"MIC";"'>'";"50.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3294768";"Antimicrobial activity against Escherichia coli ATCC 9637 after 24 hrs by microbroth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3286335";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL3559578";"";"0";"597.64";"2";"-2.03";"1g";"CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc(-c4cc(C(N)=O)nn4C)c3)CS[C@H]12)c1csc(N)n1";"MIC";"'='";"0.195";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL675528";"In vitro antimicrobial activity against Escherichia coli TEM";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1132901";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";"None";""
"CHEMBL503814";"";"0";"221.29";"0";"1.08";"10";"NC(=S)N/N=C/CC(=O)c1ccccc1";"MIC";"'>'";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL998964";"Antimicrobial activity against Escherichia coli ATCC 25922 after 16 to 18 hrs by agar dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1137674";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"None";""
"CHEMBL2114272";"";"0";"820.12";"3";"2.32";"10e";"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@](O)(CNC(C)(C)C)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN[C@H](C)[C@@H](O)[C@]1(C)O";"MIC";"'='";"390000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL676465";"In vitro minimum inhibitory concentration required to inhibit growth of Escherichia coli.";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1135354";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"None";""
"CHEMBL4061026";"";"0";"594.58";"2";"0.18";"13a";"CC1(C)[C@H](NC(=O)/C(=N\OC(c2ccccc2)c2cc(=O)c(O)cn2O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O";"MIC";"'<'";"0.03";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL4011007";"Antibacterial activity against extended spectrum beta-lactamases producing Escherichia coli clinical isolates after 18 hrs by broth microdilution method";"F";"BAO_0000019";"assay format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4007487";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4091346";"";"0";"548.51";"3";"-1.88";"15a";"CC1(C)[C@H](NC(=O)/C(=N\OC(CO)c2cc(=O)c(O)cn2O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O";"MIC";"'='";"0.06";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL4011007";"Antibacterial activity against extended spectrum beta-lactamases producing Escherichia coli clinical isolates after 18 hrs by broth microdilution method";"F";"BAO_0000019";"assay format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4007487";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4083553";"";"0";"590.59";"2";"-0.44";"15c";"CC(C)OCC(O/N=C(\C(=O)N[C@@H]1C(=O)N(OS(=O)(=O)O)C1(C)C)c1csc(N)n1)c1cc(=O)c(O)cn1O";"MIC";"'<'";"0.03";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL4011007";"Antibacterial activity against extended spectrum beta-lactamases producing Escherichia coli clinical isolates after 18 hrs by broth microdilution method";"F";"BAO_0000019";"assay format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4007487";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4095708";"";"0";"606.66";"2";"0.27";"16b";"CC(C)SCC(O/N=C(\C(=O)N[C@@H]1C(=O)N(OS(=O)(=O)O)C1(C)C)c1csc(N)n1)c1cc(=O)c(O)cn1O";"MIC";"'<'";"0.03";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL4011007";"Antibacterial activity against extended spectrum beta-lactamases producing Escherichia coli clinical isolates after 18 hrs by broth microdilution method";"F";"BAO_0000019";"assay format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL4007487";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL1241113";"";"0";"355.50";"0";"3.93";"3d";"Clc1ccccc1CN(CCBr)CCBr";"MIC";"'='";"32.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1246427";"Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by micro-broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1240446";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"None";""
"CHEMBL148";"IMIPENEM";"4";"299.35";"0";"-0.18";"Imipenem";"C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12";"MIC";"'<'";"1.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1279219";"Antimicrobial activity against Escherichia coli J53 harboring beta-lactamase TEM-1, SHV-12 and Oxa-9 by Etest";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1275467";"1";"Scientific Literature";"Antimicrob. Agents Chemother.";"2008";"None";""
"CHEMBL3331305";"";"0";"482.49";"0";"3.09";"9b4";"NCC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3[C@@H]2C[C@@H]2F)C/C1=N/OCc1ccccc1";"MIC";"'='";"0.06";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3385755";"Antibacterial activity against Escherichia coli ATCC 25922 after 18 to 24 hrs by standard twofold serial dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3352227";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL9";"NORFLOXACIN";"4";"319.34";"0";"1.27";"norfloxacin";"CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21";"MIC";"'='";"16.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3387607";"Antibacterial activity against Escherichia coli DH52 by two-fold serial dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3351780";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL1288855";"";"0";"1782.34";"None";"None";"7";"CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C23CC4CC(CC(C4)C2)C3)NC(=O)[C@H](CCCN)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C23CC4CC(CC(C4)C2)C3)NC(=O)[C@H](CCCN)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCCN)NC1=O";"MIC";"'='";"16.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1293162";"Antimicrobial activity against Escherichia coli ATCC 25922 by broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1287679";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL4073412";"";"0";"257.33";"0";"3.36";"A3";"CC(C)CCOc1cc(C(N)=O)cc2ccccc12";"MIC";"'='";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL3999154";"Potentiation of tetraphenyl phosphonium chloride-induced antibacterial activity against AcrB-deficient Escherichia coli BW25113 assessed as tetraphenyl phosphonium chloride MIC at 256 ug/ml after 18 hrs by checkerboard method (Rvb = 64 ug/ml)";"F";"BAO_0000019";"assay format";"Escherichia coli BW25113";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL3997804";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL1288848";"";"0";"1900.34";"None";"None";"GS14";"CC(C)C[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCCN)NC1=O";"MIC";"'>'";"64.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1293162";"Antimicrobial activity against Escherichia coli ATCC 25922 by broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1287679";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None";""
"CHEMBL185295";"";"0";"360.39";"0";"0.87";"10r";"CN1CC2CN(c3cc4c(cc3F)c(=O)n(O)c(=O)n4C3CC3)CC2C1";"MIC";"'='";"2.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL831391";"Minimum inhibitory concentration required against Gram-negative Escherichia coli LKY";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1137174";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL290861";"";"0";"404.57";"0";"1.74";"14";"CCCC[S+]([O-])/C=C(\C)C[C@@H]1OCC(C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O";"MIC";"'='";"100.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL675374";"In vitro antibacterial activity against Escherichia coli SS";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1124316";"1";"Scientific Literature";"J. Med. Chem.";"1989";"None";""
"CHEMBL26153";"";"0";"334.35";"0";"1.82";"59";"CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(O)CC3)cc21";"MIC";"'='";"0.2";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL675523";"In vitro for antibacterial activity against Gram-negative Escherichia coli NIJH JC-2.";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1121603";"1";"Scientific Literature";"J. Med. Chem.";"1980";"None";""
"CHEMBL365917";"";"0";"529.90";"2";"6.68";"II";"CC(C)CCC[C@@H](C)[C@H]1CCC2C3C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)CC1=C[C@@H]3NCCCNCCCCN";"MIC";"'='";"3.12";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL833619";"Minimal inhibitory concentration against Escherichia coli (strain 54127) after 48 hr of incubation was evaluated";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1137153";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL182798";"";"0";"332.34";"0";"0.27";"10p";"N[C@H]1[C@@H]2CN(c3cc4c(cc3F)c(=O)n(O)c(=O)n4C3CC3)C[C@H]12";"MIC";"'='";"0.25";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL831392";"Minimum inhibitory concentration required against Gram-negative Escherichia coli TLC";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1137174";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"None";""
"CHEMBL1242168";"";"0";"423.30";"0";"3.81";"5g";"Cc1nc([N+](=O)[O-])cn1CCN(CCn1ccnc1)Cc1ccc(Cl)cc1Cl";"MIC";"'='";"16.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1246427";"Antibacterial activity against Escherichia coli ATCC 25922 after 24 hrs by micro-broth dilution method";"F";"BAO_0000218";"organism-based format";"Escherichia coli";"None";"None";"None";"None";"";"";"";"CHEMBL354";"Escherichia coli";"Escherichia coli";"ORGANISM";"CHEMBL1240446";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"None";""
